a,q,delta e,cd
0.381842236,0.333004132,-0.05,0.095604392
0.381693896,0.331647281,-0.05,0.095577305
0.381544571,0.330292607,-0.05,0.095550039
0.381394264,0.328940119,-0.05,0.095522593
0.381242979,0.327589823,-0.05,0.095494968
0.381090718,0.326241728,-0.05,0.095467165
0.380937486,0.324895841,-0.05,0.095439185
0.380783283,0.32355217,-0.05,0.095411028
0.380628115,0.322210721,-0.05,0.095382694
0.380471983,0.320871502,-0.05,0.095354184
0.380314891,0.319534521,-0.05,0.095325499
0.380156843,0.318199785,-0.05,0.09529664
0.379997841,0.316867301,-0.05,0.095267606
0.379837887,0.315537077,-0.05,0.095238398
0.379676987,0.31420912,-0.05,0.095209018
0.379515141,0.312883436,-0.05,0.095179465
0.379352355,0.311560034,-0.05,0.09514974
0.37918863,0.31023892,-0.05,0.095119844
0.37902397,0.308920101,-0.05,0.095089777
0.378858378,0.307603585,-0.05,0.09505954
0.378691857,0.306289378,-0.05,0.095029133
0.37852441,0.304977488,-0.05,0.094998557
0.378356041,0.303667921,-0.05,0.094967813
0.378186752,0.302360685,-0.05,0.094936901
0.378016546,0.301055787,-0.05,0.094905821
0.377845428,0.299753233,-0.05,0.094874575
0.377673399,0.298453029,-0.05,0.094843163
0.377500463,0.297155184,-0.05,0.094811585
0.377326624,0.295859704,-0.05,0.094779842
0.377151884,0.294566595,-0.05,0.094747934
0.376976246,0.293275865,-0.05,0.094715863
0.376799714,0.291987519,-0.05,0.094683628
0.376622291,0.290701565,-0.05,0.09465123
0.376443979,0.28941801,-0.05,0.094618671
0.376264783,0.288136859,-0.05,0.094585949
0.376084705,0.286858119,-0.05,0.094553067
0.375903749,0.285581798,-0.05,0.094520024
0.375721917,0.284307901,-0.05,0.094486822
0.375539212,0.283036435,-0.05,0.09445346
0.375355639,0.281767406,-0.05,0.09441994
0.3751712,0.280500821,-0.05,0.094386261
0.374985898,0.279236686,-0.05,0.094352425
0.374799736,0.277975008,-0.05,0.094318432
0.374612718,0.276715792,-0.05,0.094284282
0.374424847,0.275459046,-0.05,0.094249977
0.374236126,0.274204774,-0.05,0.094215517
0.374046558,0.272952985,-0.05,0.094180901
0.373856146,0.271703683,-0.05,0.094146132
0.373664894,0.270456874,-0.05,0.09411121
0.373472804,0.269212566,-0.05,0.094076134
0.373279881,0.267970764,-0.05,0.094040906
0.373086126,0.266731474,-0.05,0.094005527
0.372891544,0.265494701,-0.05,0.093969996
0.372696137,0.264260453,-0.05,0.093934315
0.372499909,0.263028735,-0.05,0.093898483
0.372302863,0.261799553,-0.05,0.093862503
0.372105002,0.260572913,-0.05,0.093826373
0.371906329,0.25934882,-0.05,0.093790096
0.371706847,0.258127281,-0.05,0.09375367
0.371506561,0.256908301,-0.05,0.093717098
0.371305472,0.255691887,-0.05,0.093680379
0.371103584,0.254478043,-0.05,0.093643514
0.3709009,0.253266775,-0.05,0.093606504
0.370697424,0.25205809,-0.05,0.09356935
0.370493159,0.250851992,-0.05,0.093532051
0.370288108,0.249648488,-0.05,0.093494608
0.370082273,0.248447582,-0.05,0.093457023
0.36987566,0.247249282,-0.05,0.093419295
0.369668269,0.246053591,-0.05,0.093381426
0.369460106,0.244860515,-0.05,0.093343415
0.369251172,0.24367006,-0.05,0.093305264
0.369041472,0.242482232,-0.05,0.093266973
0.368831008,0.241297035,-0.05,0.093228542
0.368619784,0.240114475,-0.05,0.093189973
0.368407802,0.238934558,-0.05,0.093151265
0.368195067,0.237757288,-0.05,0.093112419
0.367981581,0.23658267,-0.05,0.093073437
0.367767348,0.235410711,-0.05,0.093034318
0.36755237,0.234241415,-0.05,0.092995063
0.367336652,0.233074788,-0.05,0.092955673
0.367120195,0.231910833,-0.05,0.092916148
0.366903005,0.230749558,-0.05,0.092876489
0.366685082,0.229590965,-0.05,0.092836696
0.366466432,0.228435062,-0.05,0.092796771
0.366247057,0.227281852,-0.05,0.092756713
0.36602696,0.22613134,-0.05,0.092716523
0.365806145,0.224983532,-0.05,0.092676202
0.365584615,0.223838433,-0.05,0.092635751
0.365362373,0.222696046,-0.05,0.092595169
0.365139422,0.221556378,-0.05,0.092554458
0.364915765,0.220419432,-0.05,0.092513619
0.364691407,0.219285215,-0.05,0.092472651
0.364466349,0.218153729,-0.05,0.092431555
0.364240596,0.21702498,-0.05,0.092390333
0.36401415,0.215898973,-0.05,0.092348984
0.363787015,0.214775713,-0.05,0.092307509
0.363559194,0.213655203,-0.05,0.092265909
0.36333069,0.212537449,-0.05,0.092224184
0.363101507,0.211422455,-0.05,0.092182335
0.362871647,0.210310225,-0.05,0.092140363
0.362641114,0.209200765,-0.05,0.092098267
0.362409911,0.208094077,-0.05,0.09205605
0.362178042,0.206990168,-0.05,0.09201371
0.361945509,0.205889041,-0.05,0.09197125
0.361712316,0.204790701,-0.05,0.091928669
0.361478467,0.203695151,-0.05,0.091885968
0.361243963,0.202602397,-0.05,0.091843148
0.36100881,0.201512442,-0.05,0.091800209
0.360773009,0.200425291,-0.05,0.091757151
0.360536564,0.199340948,-0.05,0.091713977
0.360299478,0.198259417,-0.05,0.091670685
0.360061755,0.197180702,-0.05,0.091627276
0.359823398,0.196104807,-0.05,0.091583752
0.35958441,0.195031736,-0.05,0.091540113
0.359344794,0.193961494,-0.05,0.091496359
0.359104553,0.192894085,-0.05,0.091452491
0.358863691,0.191829511,-0.05,0.09140851
0.358622212,0.190767778,-0.05,0.091364416
0.358380117,0.189708889,-0.05,0.091320209
0.358137411,0.188652848,-0.05,0.091275891
0.357894097,0.187599659,-0.05,0.091231462
0.357650177,0.186549325,-0.05,0.091186922
0.357405656,0.185501851,-0.05,0.091142273
0.357160536,0.184457241,-0.05,0.091097514
0.356914821,0.183415497,-0.05,0.091052646
0.356668514,0.182376624,-0.05,0.091007671
0.356421617,0.181340625,-0.05,0.090962587
0.356174136,0.180307504,-0.05,0.090917397
0.355926071,0.179277265,-0.05,0.090872101
0.355677428,0.17824991,-0.05,0.090826698
0.355428208,0.177225445,-0.05,0.090781191
0.355178416,0.176203871,-0.05,0.090735579
0.354928055,0.175185193,-0.05,0.090689863
0.354677127,0.174169414,-0.05,0.090644043
0.354425636,0.173156537,-0.05,0.090598121
0.354173585,0.172146566,-0.05,0.090552097
0.353920978,0.171139504,-0.05,0.090505971
0.353667818,0.170135355,-0.05,0.090459744
0.353414107,0.169134121,-0.05,0.090413416
0.35315985,0.168135807,-0.05,0.090366989
0.352905049,0.167140414,-0.05,0.090320462
0.352649707,0.166147947,-0.05,0.090273837
0.352393828,0.165158409,-0.05,0.090227113
0.352137416,0.164171802,-0.05,0.090180292
0.351880472,0.16318813,-0.05,0.090133374
0.351623001,0.162207395,-0.05,0.09008636
0.351365006,0.161229602,-0.05,0.09003925
0.35110649,0.160254752,-0.05,0.089992045
0.350847456,0.159282849,-0.05,0.089944745
0.350587907,0.158313896,-0.05,0.089897352
0.350327847,0.157347896,-0.05,0.089849865
0.350067278,0.156384851,-0.05,0.089802285
0.349806205,0.155424765,-0.05,0.089754613
0.349544629,0.15446764,-0.05,0.089706849
0.349282556,0.153513479,-0.05,0.089658995
0.349019986,0.152562285,-0.05,0.08961105
0.348756925,0.15161406,-0.05,0.089563015
0.348493375,0.150668807,-0.05,0.08951489
0.348229339,0.14972653,-0.05,0.089466677
0.347964821,0.148787229,-0.05,0.089418376
0.347699823,0.147850909,-0.05,0.089369988
0.347434349,0.146917572,-0.05,0.089321512
0.347168402,0.14598722,-0.05,0.08927295
0.346901986,0.145059856,-0.05,0.089224303
0.346635103,0.144135482,-0.05,0.08917557
0.346367756,0.1432141,-0.05,0.089126752
0.34609995,0.142295714,-0.05,0.089077851
0.345831686,0.141380325,-0.05,0.089028866
0.345562969,0.140467936,-0.05,0.088979798
0.345293802,0.139558549,-0.05,0.088930648
0.345024187,0.138652167,-0.05,0.088881417
0.344754128,0.137748792,-0.05,0.088832104
0.344483628,0.136848425,-0.05,0.08878271
0.34421269,0.13595107,-0.05,0.088733237
0.343941318,0.135056728,-0.05,0.088683685
0.343669514,0.134165402,-0.05,0.088634053
0.343397282,0.133277094,-0.05,0.088584344
0.343124625,0.132391805,-0.05,0.088534556
0.342851546,0.131509538,-0.05,0.088484692
0.342578048,0.130630295,-0.05,0.088434752
0.342304135,0.129754078,-0.05,0.088384735
0.342029809,0.128880889,-0.05,0.088334643
0.341755074,0.12801073,-0.05,0.088284477
0.341479934,0.127143602,-0.05,0.088234236
0.34120439,0.126279508,-0.05,0.088183922
0.340928447,0.12541845,-0.05,0.088133534
0.340652107,0.124560429,-0.05,0.088083075
0.340375374,0.123705446,-0.05,0.088032543
0.34009825,0.122853505,-0.05,0.087981941
0.33982074,0.122004607,-0.05,0.087931267
0.339542846,0.121158752,-0.05,0.087880524
0.339264571,0.120315944,-0.05,0.087829711
0.338985918,0.119476183,-0.05,0.087778829
0.338706891,0.118639472,-0.05,0.087727878
0.338427492,0.117805811,-0.05,0.08767686
0.338147726,0.116975203,-0.05,0.087625775
0.337867594,0.116147648,-0.05,0.087574623
0.337587101,0.115323149,-0.05,0.087523405
0.337306249,0.114501707,-0.05,0.087472121
0.337025041,0.113683324,-0.05,0.087420772
0.336743481,0.112868,-0.05,0.08736936
0.336461571,0.112055737,-0.05,0.087317883
0.336179315,0.111246537,-0.05,0.087266343
0.335896716,0.110440401,-0.05,0.08721474
0.335613778,0.10963733,-0.05,0.087163076
0.335330502,0.108837325,-0.05,0.08711135
0.335046893,0.108040388,-0.05,0.087059563
0.334762952,0.107246519,-0.05,0.087007715
0.334478685,0.106455721,-0.05,0.086955808
0.334194093,0.105667994,-0.05,0.086903841
0.33390918,0.10488334,-0.05,0.086851816
0.333623949,0.104101759,-0.05,0.086799733
0.333338402,0.103323252,-0.05,0.086747592
0.333052544,0.102547821,-0.05,0.086695394
0.332766376,0.101775466,-0.05,0.08664314
0.332479903,0.101006189,-0.05,0.08659083
0.332193128,0.100239991,-0.05,0.086538465
0.331906052,0.099476871,-0.05,0.086486045
0.33161868,0.098716833,-0.05,0.086433571
0.331331015,0.097959875,-0.05,0.086381043
0.33104306,0.097205999,-0.05,0.086328463
0.330754817,0.096455207,-0.05,0.08627583
0.33046629,0.095707498,-0.05,0.086223145
0.330177482,0.094962873,-0.05,0.086170408
0.329888395,0.094221333,-0.05,0.086117621
0.329599034,0.09348288,-0.05,0.086064784
0.329309401,0.092747513,-0.05,0.086011897
0.329019499,0.092015232,-0.05,0.085958961
0.328729332,0.09128604,-0.05,0.085905976
0.328438901,0.090559936,-0.05,0.085852943
0.328148211,0.089836921,-0.05,0.085799863
0.327857264,0.089116995,-0.05,0.085746736
0.327566064,0.08840016,-0.05,0.085693563
0.327274613,0.087686415,-0.05,0.085640344
0.326982915,0.08697576,-0.05,0.08558708
0.326690972,0.086268197,-0.05,0.085533771
0.326398788,0.085563726,-0.05,0.085480419
0.326106365,0.084862346,-0.05,0.085427022
0.325813707,0.08416406,-0.05,0.085373583
0.325520817,0.083468865,-0.05,0.085320101
0.325227697,0.082776764,-0.05,0.085266578
0.324934351,0.082087756,-0.05,0.085213013
0.324640782,0.081401842,-0.05,0.085159407
0.324346993,0.080719021,-0.05,0.085105761
0.324052986,0.080039294,-0.05,0.085052075
0.323758765,0.079362661,-0.05,0.084998351
0.323464333,0.078689123,-0.05,0.084944587
0.323169693,0.078018678,-0.05,0.084890786
0.322874847,0.077351328,-0.05,0.084836947
0.322579799,0.076687072,-0.05,0.084783071
0.322284552,0.076025911,-0.05,0.084729159
0.321989108,0.075367844,-0.05,0.084675211
0.321693472,0.074712871,-0.05,0.084621228
0.321397644,0.074060992,-0.05,0.08456721
0.32110163,0.073412208,-0.05,0.084513158
0.320805431,0.072766517,-0.05,0.084459072
0.320509051,0.072123921,-0.05,0.084404953
0.320212492,0.071484418,-0.05,0.084350801
0.319915758,0.070848008,-0.05,0.084296617
0.319618852,0.070214692,-0.05,0.084242402
0.319321776,0.069584469,-0.05,0.084188156
0.319024533,0.068957339,-0.05,0.08413388
0.318727126,0.068333301,-0.05,0.084079573
0.318429559,0.067712355,-0.05,0.084025238
0.318131834,0.067094501,-0.05,0.083970873
0.317833955,0.066479738,-0.05,0.08391648
0.317535923,0.065868066,-0.05,0.08386206
0.317237743,0.065259485,-0.05,0.083807612
0.316939416,0.064653993,-0.05,0.083753137
0.316640946,0.064051592,-0.05,0.083698637
0.316342336,0.063452279,-0.05,0.083644111
0.316043589,0.062856054,-0.05,0.083589559
0.315744707,0.062262918,-0.05,0.083534984
0.315445694,0.061672869,-0.05,0.083480384
0.315146553,0.061085906,-0.05,0.08342576
0.314847285,0.06050203,-0.05,0.083371114
0.314547895,0.059921239,-0.05,0.083316446
0.314248385,0.059343533,-0.05,0.083261755
0.313948758,0.05876891,-0.05,0.083207043
0.313649017,0.058197371,-0.05,0.083152311
0.313349165,0.057628915,-0.05,0.083097557
0.313049204,0.057063539,-0.05,0.083042785
0.312749138,0.056501245,-0.05,0.082987993
0.312448969,0.055942031,-0.05,0.082933182
0.312148701,0.055385896,-0.05,0.082878353
0.311848335,0.054832838,-0.05,0.082823506
0.311547876,0.054282859,-0.05,0.082768642
0.311247325,0.053735955,-0.05,0.082713762
0.310946686,0.053192127,-0.05,0.082658865
0.310645962,0.052651373,-0.05,0.082603953
0.310345155,0.052113692,-0.05,0.082549025
0.310044268,0.051579084,-0.05,0.082494083
0.309743304,0.051047547,-0.05,0.082439127
0.309442266,0.05051908,-0.05,0.082384158
0.309141156,0.049993681,-0.05,0.082329175
0.308839978,0.049471351,-0.05,0.08227418
0.308538735,0.048952087,-0.05,0.082219173
0.308237428,0.048435889,-0.05,0.082164154
0.307936062,0.047922754,-0.05,0.082109125
0.307634638,0.047412683,-0.05,0.082054085
0.307333159,0.046905673,-0.05,0.081999035
0.307031629,0.046401724,-0.05,0.081943975
0.30673005,0.045900833,-0.05,0.081888907
0.306428425,0.045403001,-0.05,0.08183383
0.306126757,0.044908224,-0.05,0.081778746
0.305825048,0.044416503,-0.05,0.081723654
0.305523301,0.043927835,-0.05,0.081668555
0.305221519,0.043442219,-0.05,0.081613449
0.304919705,0.042959654,-0.05,0.081558338
0.304617861,0.042480138,-0.05,0.081503221
0.304315991,0.042003669,-0.05,0.0814481
0.304014097,0.041530246,-0.05,0.081392974
0.303712181,0.041059868,-0.05,0.081337844
0.303410247,0.040592533,-0.05,0.081282711
0.303108297,0.040128238,-0.05,0.081227575
0.302806334,0.039666984,-0.05,0.081172437
0.302504361,0.039208767,-0.05,0.081117296
0.30220238,0.038753587,-0.05,0.081062155
0.301900394,0.038301442,-0.05,0.081007012
0.301598406,0.037852329,-0.05,0.080951869
0.301296419,0.037406247,-0.05,0.080896726
0.300994435,0.036963194,-0.05,0.080841584
0.300692456,0.036523169,-0.05,0.080786443
0.300390487,0.03608617,-0.05,0.080731303
0.300088529,0.035652195,-0.05,0.080676165
0.299786584,0.035221241,-0.05,0.08062103
0.299484657,0.034793308,-0.05,0.080565898
0.299182748,0.034368393,-0.05,0.08051077
0.298880862,0.033946493,-0.05,0.080455645
0.298579001,0.033527609,-0.05,0.080400526
0.298277167,0.033111736,-0.05,0.080345411
0.297975363,0.032698874,-0.05,0.080290301
0.297673591,0.03228902,-0.05,0.080235198
0.297371855,0.031882172,-0.05,0.080180101
0.297070157,0.031478328,-0.05,0.080125011
0.296768499,0.031077486,-0.05,0.080069928
0.296466885,0.030679644,-0.05,0.080014853
0.296165316,0.0302848,-0.05,0.079959787
0.295863796,0.029892951,-0.05,0.079904729
0.295562327,0.029504096,-0.05,0.079849681
0.295260912,0.029118232,-0.05,0.079794643
0.294959553,0.028735357,-0.05,0.079739614
0.294658253,0.028355468,-0.05,0.079684597
0.294357015,0.027978564,-0.05,0.079629591
0.29405584,0.027604642,-0.05,0.079574596
0.293754733,0.027233699,-0.05,0.079519614
0.293453694,0.026865735,-0.05,0.079464645
0.293152728,0.026500745,-0.05,0.079409688
0.292851836,0.026138728,-0.05,0.079354745
0.29255102,0.025779681,-0.05,0.079299816
0.292250285,0.025423602,-0.05,0.079244902
0.291949631,0.025070488,-0.05,0.079190003
0.291649063,0.024720337,-0.05,0.079135119
0.291348581,0.024373147,-0.05,0.079080251
0.291048189,0.024028914,-0.05,0.079025399
0.29074789,0.023687637,-0.05,0.078970565
0.290447685,0.023349313,-0.05,0.078915747
0.290147578,0.023013938,-0.05,0.078860948
0.28984757,0.022681512,-0.05,0.078806166
0.289547665,0.02235203,-0.05,0.078751404
0.289247865,0.022025491,-0.05,0.07869666
0.288948173,0.021701891,-0.05,0.078641936
0.28864859,0.021381229,-0.05,0.078587232
0.288349119,0.0210635,-0.05,0.078532549
0.288049764,0.020748703,-0.05,0.078477887
0.287750526,0.020436835,-0.05,0.078423246
0.287451408,0.020127893,-0.05,0.078368627
0.287152412,0.019821874,-0.05,0.07831403
0.286853541,0.019518776,-0.05,0.078259457
0.286554797,0.019218595,-0.05,0.078204906
0.286256183,0.018921329,-0.05,0.078150379
0.285957701,0.018626975,-0.05,0.078095876
0.285659354,0.018335529,-0.05,0.078041398
0.285361143,0.01804699,-0.05,0.077986945
0.285063073,0.017761354,-0.05,0.077932517
0.284765144,0.017478617,-0.05,0.077878115
0.28446736,0.017198778,-0.05,0.07782374
0.284169722,0.016921834,-0.05,0.077769391
0.283872234,0.01664778,-0.05,0.07771507
0.283574897,0.016376614,-0.05,0.077660776
0.283277715,0.016108334,-0.05,0.077606511
0.282980688,0.015842935,-0.05,0.077552274
0.282683821,0.015580416,-0.05,0.077498066
0.282387115,0.015320772,-0.05,0.077443887
0.282090572,0.015064001,-0.05,0.077389738
0.281794196,0.014810099,-0.05,0.07733562
0.281497987,0.014559063,-0.05,0.077281533
0.28120195,0.014310891,-0.05,0.077227476
0.280906085,0.014065578,-0.05,0.077173451
0.280610396,0.013823122,-0.05,0.077119458
0.280314885,0.01358352,-0.05,0.077065498
0.280019554,0.013346768,-0.05,0.077011571
0.279724405,0.013112862,-0.05,0.076957676
0.279429441,0.0128818,-0.05,0.076903816
0.279134665,0.012653578,-0.05,0.07684999
0.278840077,0.012428193,-0.05,0.076796198
0.278545682,0.012205642,-0.05,0.076742441
0.27825148,0.01198592,-0.05,0.07668872
0.277957475,0.011769026,-0.05,0.076635035
0.277663669,0.011554954,-0.05,0.076581386
0.277370063,0.011343702,-0.05,0.076527774
0.277076661,0.011135267,-0.05,0.076474198
0.276783465,0.010929644,-0.05,0.076420661
0.276490476,0.010726831,-0.05,0.076367161
0.276197697,0.010526824,-0.05,0.0763137
0.275905131,0.010329619,-0.05,0.076260277
0.275612779,0.010135213,-0.05,0.076206893
0.275320644,0.009943602,-0.05,0.07615355
0.275028729,0.009754782,-0.05,0.076100246
0.274737034,0.009568751,-0.05,0.076046982
0.274445564,0.009385504,-0.05,0.07599376
0.274154319,0.009205037,-0.05,0.075940579
0.273863302,0.009027348,-0.05,0.075887439
0.273572515,0.008852432,-0.05,0.075834341
0.273281961,0.008680285,-0.05,0.075781286
0.272991642,0.008510905,-0.05,0.075728274
0.272701559,0.008344287,-0.05,0.075675305
0.272411716,0.008180427,-0.05,0.075622379
0.272122114,0.008019322,-0.05,0.075569498
0.271832755,0.007860968,-0.05,0.075516661
0.271543643,0.007705361,-0.05,0.075463869
0.271254777,0.007552497,-0.05,0.075411122
0.270966162,0.007402372,-0.05,0.075358421
0.270677799,0.007254983,-0.05,0.075305766
0.270389691,0.007110326,-0.05,0.075253158
0.270101839,0.006968397,-0.05,0.075200596
0.269814245,0.006829191,-0.05,0.075148081
0.269526912,0.006692706,-0.05,0.075095614
0.269239842,0.006558936,-0.05,0.075043195
0.268953037,0.006427878,-0.05,0.074990825
0.2686665,0.006299529,-0.05,0.074938503
0.268380231,0.006173884,-0.05,0.07488623
0.268094234,0.006050938,-0.05,0.074834007
0.26780851,0.005930689,-0.05,0.074781834
0.267523062,0.005813132,-0.05,0.074729711
0.267237891,0.005698262,-0.05,0.074677639
0.266953,0.005586077,-0.05,0.074625618
0.266668391,0.005476571,-0.05,0.074573648
0.266384066,0.005369741,-0.05,0.07452173
0.266100027,0.005265582,-0.05,0.074469865
0.265816276,0.005164091,-0.05,0.074418052
0.265532814,0.005065263,-0.05,0.074366292
0.265249645,0.004969094,-0.05,0.074314585
0.26496677,0.00487558,-0.05,0.074262932
0.264684192,0.004784716,-0.05,0.074211333
0.264401911,0.004696499,-0.05,0.074159789
0.264119931,0.004610925,-0.05,0.074108299
